INFO 2024-09-06 14:24:56,980 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:37:21,167 views The current time in EST being used: 2024-09-07 11:37:21.165304-04:00
INFO 2024-09-07 10:37:21,170 views The user has made the following pick: incog-user-1 - DummyLeague (2024) - 1 - Las Vegas Raiders
INFO 2024-09-07 10:37:21,189 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12540
INFO 2024-09-07 10:38:17,790 basehttp "GET /admin/picks/pick/ HTTP/1.1" 200 13419
INFO 2024-09-07 10:38:17,993 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-09-07 10:38:39,887 basehttp "POST /admin/picks/pick/ HTTP/1.1" 200 11100
INFO 2024-09-07 10:38:40,001 basehttp "GET /static/admin/js/cancel.js HTTP/1.1" 304 0
INFO 2024-09-07 10:38:42,244 basehttp "POST /admin/picks/pick/ HTTP/1.1" 302 0
INFO 2024-09-07 10:38:42,263 basehttp "GET /admin/picks/pick/ HTTP/1.1" 200 11769
INFO 2024-09-07 10:38:42,376 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-09-07 10:38:42,498 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2024-09-07 10:39:22,455 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:39:22,789 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:39:46,123 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:39:46,428 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:39:58,659 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:39:59,011 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:41:35,355 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:41:35,702 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:41:42,887 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:41:43,483 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:41:43,724 basehttp "GET /admin/picks/pick/ HTTP/1.1" 200 11634
INFO 2024-09-07 10:41:43,908 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-09-07 10:41:45,832 views The current time in EST being used: 2024-09-07 11:41:45.829728-04:00
INFO 2024-09-07 10:41:45,832 views The user has made the following pick: None
INFO 2024-09-07 10:41:45,852 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12333
INFO 2024-09-07 10:41:50,981 views Request JSON: <QueryDict: {'csrfmiddlewaretoken': ['v9xJjRouvRSi5fy43CUlqaUMLaXgoBfaKce0RYLltFLL35XNOftiqDDVz8wwJL6o'], 'selected_team': ['24']}>
ERROR 2024-09-07 10:41:50,998 log Internal Server Error: /picks/league/1/1/make_pick/
Traceback (most recent call last):
  File "/opt/homebrew/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 60, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py", line 158, in make_pick
    Pick, created = Pick.objects.update_or_create(
                    ^^^^
UnboundLocalError: cannot access local variable 'Pick' where it is not associated with a value
ERROR 2024-09-07 10:41:51,001 basehttp "POST /picks/league/1/1/make_pick/ HTTP/1.1" 500 72100
INFO 2024-09-07 10:42:09,011 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:42:09,357 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:42:12,446 views Request JSON: <QueryDict: {'csrfmiddlewaretoken': ['v9xJjRouvRSi5fy43CUlqaUMLaXgoBfaKce0RYLltFLL35XNOftiqDDVz8wwJL6o'], 'selected_team': ['24']}>
INFO 2024-09-07 10:42:12,460 basehttp "POST /picks/league/1/1/make_pick/ HTTP/1.1" 302 0
INFO 2024-09-07 10:42:12,514 views The current time in EST being used: 2024-09-07 11:42:12.512972-04:00
INFO 2024-09-07 10:42:12,515 views The user has made the following pick: incog-user-1 - DummyLeague (2024) - 1 - New York Giants
INFO 2024-09-07 10:42:12,531 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12538
INFO 2024-09-07 10:42:17,076 views Request JSON: <QueryDict: {'csrfmiddlewaretoken': ['N4KTmsXLPpGE4oC5sjUcTMpUGvuLgp9Z27raUzkCNdz72e1OdWt9Tf83ut31Bz0d'], 'selected_team': ['7']}>
INFO 2024-09-07 10:42:17,079 basehttp "POST /picks/league/1/1/make_pick/ HTTP/1.1" 302 0
INFO 2024-09-07 10:42:17,088 views The current time in EST being used: 2024-09-07 11:42:17.087037-04:00
INFO 2024-09-07 10:42:17,089 views The user has made the following pick: incog-user-1 - DummyLeague (2024) - 1 - Cincinnati Bengals
INFO 2024-09-07 10:42:17,103 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12539
INFO 2024-09-07 10:42:20,155 basehttp "GET /admin/picks/pick/ HTTP/1.1" 200 11997
INFO 2024-09-07 10:42:20,373 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-09-07 10:44:20,658 views Current user: incog-user-1
INFO 2024-09-07 10:44:20,659 views Current player: incog-user-1
INFO 2024-09-07 10:44:20,666 basehttp "GET /picks/ HTTP/1.1" 200 1761
INFO 2024-09-07 10:44:51,590 views Current user: incog-user-1
INFO 2024-09-07 10:44:51,591 views Current player: incog-user-1
INFO 2024-09-07 10:44:51,593 basehttp "GET /picks/ HTTP/1.1" 200 1761
INFO 2024-09-07 10:44:53,246 basehttp "POST /picks/logout/ HTTP/1.1" 200 3412
INFO 2024-09-07 10:44:53,293 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2804
INFO 2024-09-07 10:44:53,294 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2024-09-07 10:44:53,294 basehttp "GET /static/admin/css/base.css HTTP/1.1" 200 22092
INFO 2024-09-07 10:44:53,294 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 200 17972
INFO 2024-09-07 10:44:57,161 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2024-09-07 10:44:57,177 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4165
INFO 2024-09-07 10:44:57,202 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2024-09-07 10:44:57,205 basehttp "GET /static/admin/css/login.css HTTP/1.1" 200 951
INFO 2024-09-07 10:44:57,206 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2024-09-07 10:45:01,240 views Current user: AnonymousUser
ERROR 2024-09-07 10:45:01,261 log Internal Server Error: /picks/
Traceback (most recent call last):
  File "/opt/homebrew/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py", line 27, in index
    logger.info(f'Current player: {request.user.player}')
                                   ^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/lib/python3.12/site-packages/django/utils/functional.py", line 253, in inner
    return func(_wrapped, *args)
           ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'AnonymousUser' object has no attribute 'player'
ERROR 2024-09-07 10:45:01,263 basehttp "GET /picks/ HTTP/1.1" 500 69178
INFO 2024-09-07 10:45:03,822 views Current user: AnonymousUser
ERROR 2024-09-07 10:45:03,840 log Internal Server Error: /picks/
Traceback (most recent call last):
  File "/opt/homebrew/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py", line 27, in index
    logger.info(f'Current player: {request.user.player}')
                                   ^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/lib/python3.12/site-packages/django/utils/functional.py", line 253, in inner
    return func(_wrapped, *args)
           ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'AnonymousUser' object has no attribute 'player'
ERROR 2024-09-07 10:45:03,841 basehttp "GET /picks/ HTTP/1.1" 500 69315
INFO 2024-09-07 10:45:38,825 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:45:39,265 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:45:40,230 basehttp "GET /picks/ HTTP/1.1" 200 1049
INFO 2024-09-07 10:45:48,013 basehttp "GET /picks/signup/ HTTP/1.1" 200 2359
INFO 2024-09-07 10:46:11,341 basehttp "POST /picks/signup/ HTTP/1.1" 200 2460
INFO 2024-09-07 10:46:34,358 basehttp "POST /picks/signup/ HTTP/1.1" 302 0
INFO 2024-09-07 10:46:34,373 basehttp "GET /picks/ HTTP/1.1" 200 1533
INFO 2024-09-07 10:46:41,631 views User johnpork is in leagues []
INFO 2024-09-07 10:46:41,635 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2578
INFO 2024-09-07 10:46:47,417 views User johnpork is in leagues []
INFO 2024-09-07 10:46:47,421 basehttp "POST /picks/league_select/ HTTP/1.1" 200 2754
INFO 2024-09-07 10:46:54,158 views User johnpork is in leagues []
INFO 2024-09-07 10:46:54,161 basehttp "POST /picks/league_select/ HTTP/1.1" 302 0
INFO 2024-09-07 10:46:54,168 basehttp "GET /picks/ HTTP/1.1" 200 1926
INFO 2024-09-07 10:46:57,500 views The current time in EST being used: 2024-09-07 11:46:57.499332-04:00
INFO 2024-09-07 10:46:57,501 views The user has made the following pick: None
INFO 2024-09-07 10:46:57,512 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12440
INFO 2024-09-07 10:47:14,556 views Request JSON: <QueryDict: {'csrfmiddlewaretoken': ['xuAa6i2a4THonP0MSSBDtIOEGHtEKpihRQiVC6xWDm2gafJ3VPUl6aQg0ddB6Aas'], 'selected_team': ['1']}>
INFO 2024-09-07 10:47:14,563 basehttp "POST /picks/league/1/1/make_pick/ HTTP/1.1" 302 0
INFO 2024-09-07 10:47:14,583 views The current time in EST being used: 2024-09-07 11:47:14.576128-04:00
INFO 2024-09-07 10:47:14,584 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Arizona Cardinals
INFO 2024-09-07 10:47:14,598 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12647
INFO 2024-09-07 10:48:53,445 basehttp "GET /picks/profile/ HTTP/1.1" 200 1344
INFO 2024-09-07 10:48:55,591 basehttp "GET /picks/ HTTP/1.1" 200 1757
INFO 2024-09-07 10:48:57,244 views The current time in EST being used: 2024-09-07 11:48:57.242036-04:00
INFO 2024-09-07 10:48:57,245 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Arizona Cardinals
INFO 2024-09-07 10:48:57,254 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12478
INFO 2024-09-07 10:49:16,279 views The current time in EST being used: 2024-09-07 11:49:16.278834-04:00
INFO 2024-09-07 10:49:16,281 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Arizona Cardinals
INFO 2024-09-07 10:49:16,297 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12478
INFO 2024-09-07 10:49:17,632 views The current time in EST being used: 2024-09-07 11:49:17.623001-04:00
INFO 2024-09-07 10:49:17,637 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Arizona Cardinals
INFO 2024-09-07 10:49:17,660 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12478
INFO 2024-09-07 10:49:18,307 views The current time in EST being used: 2024-09-07 11:49:18.307119-04:00
INFO 2024-09-07 10:49:18,309 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Arizona Cardinals
INFO 2024-09-07 10:49:18,321 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12478
INFO 2024-09-07 10:49:27,082 views The current time in EST being used: 2024-09-07 11:49:27.081587-04:00
INFO 2024-09-07 10:49:27,084 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Arizona Cardinals
INFO 2024-09-07 10:49:27,100 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12478
INFO 2024-09-07 10:49:28,498 views The current time in EST being used: 2024-09-07 11:49:28.497969-04:00
INFO 2024-09-07 10:49:28,499 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Arizona Cardinals
INFO 2024-09-07 10:49:28,515 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12478
INFO 2024-09-07 10:49:54,124 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:49:54,543 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:49:55,798 views League players: <QuerySet [<LeaguePlayer: Alex Dummy - DummyLeague (2024)>, <LeaguePlayer: Bill Dummy - DummyLeague (2024)>, <LeaguePlayer: incog-user-1 - DummyLeague (2024)>, <LeaguePlayer: ADMIN - DummyLeague (2024)>, <LeaguePlayer: johnpork - DummyLeague (2024)>]>
INFO 2024-09-07 10:49:55,815 views The current time in EST being used: 2024-09-07 11:49:55.814544-04:00
INFO 2024-09-07 10:49:55,817 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Arizona Cardinals
INFO 2024-09-07 10:49:55,839 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12478
INFO 2024-09-07 10:50:32,433 views League players: <QuerySet [<LeaguePlayer: Alex Dummy - DummyLeague (2024)>, <LeaguePlayer: Bill Dummy - DummyLeague (2024)>, <LeaguePlayer: incog-user-1 - DummyLeague (2024)>, <LeaguePlayer: ADMIN - DummyLeague (2024)>, <LeaguePlayer: johnpork - DummyLeague (2024)>]>
INFO 2024-09-07 10:50:32,437 views The current time in EST being used: 2024-09-07 11:50:32.436647-04:00
INFO 2024-09-07 10:50:32,439 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Arizona Cardinals
INFO 2024-09-07 10:50:32,464 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12633
INFO 2024-09-07 10:50:34,716 views Request JSON: <QueryDict: {'csrfmiddlewaretoken': ['uPlYsKGbSCPSXCTI6qKWpOzUIVExOh0pOb3JYybXr5aKK2CZ9n3E2gBw2rouasSA'], 'selected_team': ['28']}>
INFO 2024-09-07 10:50:34,723 basehttp "POST /picks/league/1/1/make_pick/ HTTP/1.1" 302 0
INFO 2024-09-07 10:50:34,730 views League players: <QuerySet [<LeaguePlayer: Alex Dummy - DummyLeague (2024)>, <LeaguePlayer: Bill Dummy - DummyLeague (2024)>, <LeaguePlayer: incog-user-1 - DummyLeague (2024)>, <LeaguePlayer: ADMIN - DummyLeague (2024)>, <LeaguePlayer: johnpork - DummyLeague (2024)>]>
INFO 2024-09-07 10:50:34,731 views The current time in EST being used: 2024-09-07 11:50:34.731334-04:00
INFO 2024-09-07 10:50:34,732 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Pittsburgh Steelers
INFO 2024-09-07 10:50:34,741 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12802
INFO 2024-09-07 10:52:55,210 views League players: <QuerySet [<LeaguePlayer: Alex Dummy - DummyLeague (2024)>, <LeaguePlayer: Bill Dummy - DummyLeague (2024)>, <LeaguePlayer: incog-user-1 - DummyLeague (2024)>, <LeaguePlayer: ADMIN - DummyLeague (2024)>, <LeaguePlayer: johnpork - DummyLeague (2024)>]>
INFO 2024-09-07 10:52:55,213 views The current time in EST being used: 2024-09-07 11:52:55.212098-04:00
INFO 2024-09-07 10:52:55,214 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Pittsburgh Steelers
INFO 2024-09-07 10:52:55,233 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12680
INFO 2024-09-07 10:53:38,945 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:53:39,373 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:56:09,864 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-07 10:56:10,249 autoreload Watching for file changes with StatReloader
INFO 2024-09-07 10:57:01,016 views The current time in EST being used: 2024-09-07 11:57:01.015197-04:00
INFO 2024-09-07 10:57:01,018 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Pittsburgh Steelers
INFO 2024-09-07 10:57:01,049 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12638
INFO 2024-09-07 10:58:02,233 views The current time in EST being used: 2024-09-07 11:58:02.225698-04:00
INFO 2024-09-07 10:58:02,240 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Pittsburgh Steelers
INFO 2024-09-07 10:58:02,287 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12536
INFO 2024-09-07 10:59:02,402 views The current time in EST being used: 2024-09-07 11:59:02.401311-04:00
INFO 2024-09-07 10:59:02,404 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Pittsburgh Steelers
INFO 2024-09-07 10:59:02,444 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12558
INFO 2024-09-07 10:59:03,305 views The current time in EST being used: 2024-09-07 11:59:03.304050-04:00
INFO 2024-09-07 10:59:03,306 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Pittsburgh Steelers
INFO 2024-09-07 10:59:03,321 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12558
INFO 2024-09-07 10:59:18,591 views The current time in EST being used: 2024-09-07 11:59:18.590423-04:00
INFO 2024-09-07 10:59:18,594 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Pittsburgh Steelers
INFO 2024-09-07 10:59:18,608 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12558
INFO 2024-09-07 10:59:19,779 views The current time in EST being used: 2024-09-07 11:59:19.778458-04:00
INFO 2024-09-07 10:59:19,780 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Pittsburgh Steelers
INFO 2024-09-07 10:59:19,792 basehttp "GET /picks/league/1/ HTTP/1.1" 200 12558
INFO 2024-09-07 10:59:22,728 basehttp "GET /picks/profile/ HTTP/1.1" 200 1264
INFO 2024-09-07 10:59:26,119 basehttp "GET /picks/ HTTP/1.1" 200 1677
INFO 2024-09-07 10:59:27,818 views The current time in EST being used: 2024-09-07 11:59:27.817607-04:00
INFO 2024-09-07 10:59:27,819 views The user has made the following pick: johnpork - DummyLeague (2024) - 1 - Pittsburgh Steelers
